Categoría_id;Categoría_desc;Cadenas_id;Cadenas_desc;indicador;unidad;año;valor
1;Agroindustriales;30;Sorgo;Empleo asalariado;%;2018;0
2;Energía y minería;31;Hidrocarburos;Empleo asalariado;%;2018;0,6
2;Energía y minería;32;Minería metalífera;Empleo asalariado;%;2018;0,1
2;Energía y minería;33;Minería no metalífera;Empleo asalariado;%;2018;0,5
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado;%;2018;0,2
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado;%;2018;1
3;Industria manufacturera;36;Construcción;Empleo asalariado;%;2018;8
3;Industria manufacturera;37;Medicamentos;Empleo asalariado;%;2018;0,3
3;Industria manufacturera;38;Quimica básica;Empleo asalariado;%;2018;0
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado;%;2018;1,1
3;Industria manufacturera;40;Siderurgia;Empleo asalariado;%;2018;0,2
3;Industria manufacturera;41;Aluminio;Empleo asalariado;%;2018;0
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado;%;2018;0,1
3;Industria manufacturera;43;Plástica;Empleo asalariado;%;2018;0,5
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado;%;2018;0,6
3;Industria manufacturera;45;Agroquímica;Empleo asalariado;%;2018;0,1
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado;%;2018;0
2;Energía y minería;47;Energía eléctrica;Empleo asalariado;%;2018;0,6
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado;%;2018;0,1
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado;%;2018;1,2
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado;%;2018;0,1
3;Industria manufacturera;51;Caucho;Empleo asalariado;%;2018;0,1
3;Industria manufacturera;52;Electrónica;Empleo asalariado;%;2018;0,1
5;Servicios;53;Servicios empresariales;Empleo asalariado;%;2018;4,7
5;Servicios;54;Comercio;Empleo asalariado;%;2018;6,2
5;Servicios;55;Industrias culturales;Empleo asalariado;%;2018;0,7
5;Servicios;56;Investigación y desarrollo;Empleo asalariado;%;2018;0,1
5;Servicios;57;Software y servicios informáticos;Empleo asalariado;%;2018;0,7
5;Servicios;58;Telecomunicaciones;Empleo asalariado;%;2018;0,6
5;Servicios;59;Turismo;Empleo asalariado;%;2018;3,8
5;Servicios;60;Transporte y logística;Empleo asalariado;%;2018;5,5
5;Servicios;61;Salud;Empleo asalariado;%;2018;7,5
5;Servicios;62;Educación;Empleo asalariado;%;2018;14,9
5;Servicios;63;Servicios financieros;Empleo asalariado;%;2018;2
;Total Cadenas;;Total Cadenas;Empleo asalariado;%;2018;73,9
;No asignado;99;No asignado;Empleo asalariado;%;2018;26,1
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo asalariado;%;2018;100
1;Agroindustriales;1;Algodón textil;Empleo femenino asalariado, registrado y no registrado;puestos;2018;47.545
1;Agroindustriales;2;Apícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;270
1;Agroindustriales;3;Azucarera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;5.849
1;Agroindustriales;4;Avícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;6.261
1;Agroindustriales;5;Porcina;Empleo femenino asalariado, registrado y no registrado;puestos;2018;5.024
1;Agroindustriales;6;Bovina;Empleo femenino asalariado, registrado y no registrado;puestos;2018;12.402
1;Agroindustriales;7;Arrocera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.869
1;Agroindustriales;8;Maicera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;8.846
1;Agroindustriales;9;Triguera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;35.147
1;Agroindustriales;10;Cítricos dulces;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.987
1;Agroindustriales;11;Fruta de carozo;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.454
1;Agroindustriales;12;Láctea;Empleo femenino asalariado, registrado y no registrado;puestos;2018;11.935
1;Agroindustriales;13;Legumbres;Empleo femenino asalariado, registrado y no registrado;puestos;2018;3.019
1;Agroindustriales;14;Limón;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.918
1;Agroindustriales;15;Peras y manzanas;Empleo femenino asalariado, registrado y no registrado;puestos;2018;5.390
1;Agroindustriales;16;Sojera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;18.988
1;Agroindustriales;17;Girasol;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.365
1;Agroindustriales;18;Caprina;Empleo femenino asalariado, registrado y no registrado;puestos;2018;37
1;Agroindustriales;19;Ovina;Empleo femenino asalariado, registrado y no registrado;puestos;2018;503
1;Agroindustriales;20;Pesca;Empleo femenino asalariado, registrado y no registrado;puestos;2018;6.931
1;Agroindustriales;21;Tabacalera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.419
1;Agroindustriales;22;Tealera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;206
1;Agroindustriales;23;Vitivinícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;6.757
1;Agroindustriales;24;Yerba mate;Empleo femenino asalariado, registrado y no registrado;puestos;2018;11.900
1;Agroindustriales;25;Frutas finas;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.562
1;Agroindustriales;26;Cebada;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.175
1;Agroindustriales;27;Hortícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.723
1;Agroindustriales;28;Maní;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.876
1;Agroindustriales;29;Olivícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;407
1;Agroindustriales;30;Sorgo;Empleo femenino asalariado, registrado y no registrado;puestos;2018;164
2;Energía y minería;31;Hidrocarburos;Empleo femenino asalariado, registrado y no registrado;puestos;2018;9.689
2;Energía y minería;32;Minería metalífera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.865
2;Energía y minería;33;Minería no metalífera;Empleo femenino asalariado, registrado y no registrado;puestos;2018;5.433
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.981
3;Industria manufacturera;35;Automotriz y autopartista;Empleo femenino asalariado, registrado y no registrado;puestos;2018;13.540
3;Industria manufacturera;36;Construcción;Empleo femenino asalariado, registrado y no registrado;puestos;2018;85.063
3;Industria manufacturera;37;Medicamentos;Empleo femenino asalariado, registrado y no registrado;puestos;2018;14.625
3;Industria manufacturera;38;Quimica básica;Empleo femenino asalariado, registrado y no registrado;puestos;2018;885
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo femenino asalariado, registrado y no registrado;puestos;2018;13.616
3;Industria manufacturera;40;Siderurgia;Empleo femenino asalariado, registrado y no registrado;puestos;2018;2.619
3;Industria manufacturera;41;Aluminio;Empleo femenino asalariado, registrado y no registrado;puestos;2018;251
3;Industria manufacturera;42;Maquinaria agrícola;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.175
3;Industria manufacturera;43;Plástica;Empleo femenino asalariado, registrado y no registrado;puestos;2018;8.560
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo femenino asalariado, registrado y no registrado;puestos;2018;20.076
3;Industria manufacturera;45;Agroquímica;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.975
3;Industria manufacturera;46;Equipamiento médico;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.794
2;Energía y minería;47;Energía eléctrica;Empleo femenino asalariado, registrado y no registrado;puestos;2018;11.894
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo femenino asalariado, registrado y no registrado;puestos;2018;3.603
3;Industria manufacturera;49;Bienes de capital;Empleo femenino asalariado, registrado y no registrado;puestos;2018;17.348
3;Industria manufacturera;50;Químicos de consumo;Empleo femenino asalariado, registrado y no registrado;puestos;2018;7.119
3;Industria manufacturera;51;Caucho;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.593
3;Industria manufacturera;52;Electrónica;Empleo femenino asalariado, registrado y no registrado;puestos;2018;4.672
5;Servicios;53;Servicios empresariales;Empleo femenino asalariado, registrado y no registrado;puestos;2018;230.706
5;Servicios;54;Comercio;Empleo femenino asalariado, registrado y no registrado;puestos;2018;210.657
5;Servicios;55;Industrias culturales;Empleo femenino asalariado, registrado y no registrado;puestos;2018;23.996
5;Servicios;56;Investigación y desarrollo;Empleo femenino asalariado, registrado y no registrado;puestos;2018;3.727
5;Servicios;57;Software y servicios informáticos;Empleo femenino asalariado, registrado y no registrado;puestos;2018;32.414
5;Servicios;58;Telecomunicaciones;Empleo femenino asalariado, registrado y no registrado;puestos;2018;24.738
5;Servicios;59;Turismo;Empleo femenino asalariado, registrado y no registrado;puestos;2018;181.243
5;Servicios;60;Transporte y logística;Empleo femenino asalariado, registrado y no registrado;puestos;2018;70.989
5;Servicios;61;Salud;Empleo femenino asalariado, registrado y no registrado;puestos;2018;360.931
5;Servicios;62;Educación;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.479.579
5;Servicios;63;Servicios financieros;Empleo femenino asalariado, registrado y no registrado;puestos;2018;131.662
;Total Cadenas;;Total Cadenas;Empleo femenino asalariado, registrado y no registrado;puestos;2018;3.188.947
;No asignado;99;No asignado;Empleo femenino asalariado, registrado y no registrado;puestos;2018;1.049.981
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo femenino asalariado, registrado y no registrado;puestos;2018;4.238.928
1;Agroindustriales;1;Algodón textil;Empleo femenino asalariado, registrado y no registrado;%;2018;1,1
1;Agroindustriales;2;Apícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;3;Azucarera;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;4;Avícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;5;Porcina;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;6;Bovina;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;7;Arrocera;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;8;Maicera;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;9;Triguera;Empleo femenino asalariado, registrado y no registrado;%;2018;0,8
1;Agroindustriales;10;Cítricos dulces;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;11;Fruta de carozo;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;12;Láctea;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;13;Legumbres;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;14;Limón;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;15;Peras y manzanas;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;16;Sojera;Empleo femenino asalariado, registrado y no registrado;%;2018;0,4
1;Agroindustriales;17;Girasol;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;18;Caprina;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;19;Ovina;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;20;Pesca;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;21;Tabacalera;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;22;Tealera;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;23;Vitivinícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;24;Yerba mate;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;25;Frutas finas;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;26;Cebada;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;27;Hortícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;28;Maní;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;29;Olivícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;30;Sorgo;Empleo femenino asalariado, registrado y no registrado;%;2018;0
2;Energía y minería;31;Hidrocarburos;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
2;Energía y minería;32;Minería metalífera;Empleo femenino asalariado, registrado y no registrado;%;2018;0
2;Energía y minería;33;Minería no metalífera;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;35;Automotriz y autopartista;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
3;Industria manufacturera;36;Construcción;Empleo femenino asalariado, registrado y no registrado;%;2018;2
3;Industria manufacturera;37;Medicamentos;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
3;Industria manufacturera;38;Quimica básica;Empleo femenino asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
3;Industria manufacturera;40;Siderurgia;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;41;Aluminio;Empleo femenino asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;42;Maquinaria agrícola;Empleo femenino asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;43;Plástica;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo femenino asalariado, registrado y no registrado;%;2018;0,5
3;Industria manufacturera;45;Agroquímica;Empleo femenino asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;46;Equipamiento médico;Empleo femenino asalariado, registrado y no registrado;%;2018;0
2;Energía y minería;47;Energía eléctrica;Empleo femenino asalariado, registrado y no registrado;%;2018;0,3
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;49;Bienes de capital;Empleo femenino asalariado, registrado y no registrado;%;2018;0,4
3;Industria manufacturera;50;Químicos de consumo;Empleo femenino asalariado, registrado y no registrado;%;2018;0,2
3;Industria manufacturera;51;Caucho;Empleo femenino asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;52;Electrónica;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
5;Servicios;53;Servicios empresariales;Empleo femenino asalariado, registrado y no registrado;%;2018;5,4
5;Servicios;54;Comercio;Empleo femenino asalariado, registrado y no registrado;%;2018;5
5;Servicios;55;Industrias culturales;Empleo femenino asalariado, registrado y no registrado;%;2018;0,6
5;Servicios;56;Investigación y desarrollo;Empleo femenino asalariado, registrado y no registrado;%;2018;0,1
5;Servicios;57;Software y servicios informáticos;Empleo femenino asalariado, registrado y no registrado;%;2018;0,8
5;Servicios;58;Telecomunicaciones;Empleo femenino asalariado, registrado y no registrado;%;2018;0,6
5;Servicios;59;Turismo;Empleo femenino asalariado, registrado y no registrado;%;2018;4,3
5;Servicios;60;Transporte y logística;Empleo femenino asalariado, registrado y no registrado;%;2018;1,7
5;Servicios;61;Salud;Empleo femenino asalariado, registrado y no registrado;%;2018;8,5
5;Servicios;62;Educación;Empleo femenino asalariado, registrado y no registrado;%;2018;34,9
5;Servicios;63;Servicios financieros;Empleo femenino asalariado, registrado y no registrado;%;2018;3,1
;Total Cadenas;;Total Cadenas;Empleo femenino asalariado, registrado y no registrado;%;2018;75,2
;No asignado;99;No asignado;Empleo femenino asalariado, registrado y no registrado;%;2018;24,8
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo femenino asalariado, registrado y no registrado;%;2018;100
1;Agroindustriales;1;Algodón textil;Asalariado femenino;%;2018;32
1;Agroindustriales;2;Apícola;Asalariado femenino;%;2018;5,7
1;Agroindustriales;3;Azucarera;Asalariado femenino;%;2018;15,5
1;Agroindustriales;4;Avícola;Asalariado femenino;%;2018;7,3
1;Agroindustriales;5;Porcina;Asalariado femenino;%;2018;7,6
1;Agroindustriales;6;Bovina;Asalariado femenino;%;2018;7,1
1;Agroindustriales;7;Arrocera;Asalariado femenino;%;2018;9,4
1;Agroindustriales;8;Maicera;Asalariado femenino;%;2018;7,2
1;Agroindustriales;9;Triguera;Asalariado femenino;%;2018;19,8
1;Agroindustriales;10;Cítricos dulces;Asalariado femenino;%;2018;12,5
1;Agroindustriales;11;Fruta de carozo;Asalariado femenino;%;2018;17,2
1;Agroindustriales;12;Láctea;Asalariado femenino;%;2018;8,6
1;Agroindustriales;13;Legumbres;Asalariado femenino;%;2018;8,3
1;Agroindustriales;14;Limón;Asalariado femenino;%;2018;13,1
1;Agroindustriales;15;Peras y manzanas;Asalariado femenino;%;2018;12,7
1;Agroindustriales;16;Sojera;Asalariado femenino;%;2018;7,4
1;Agroindustriales;17;Girasol;Asalariado femenino;%;2018;8,1
1;Agroindustriales;18;Caprina;Asalariado femenino;%;2018;7,7
1;Agroindustriales;19;Ovina;Asalariado femenino;%;2018;6,1
1;Agroindustriales;20;Pesca;Asalariado femenino;%;2018;19,5
1;Agroindustriales;21;Tabacalera;Asalariado femenino;%;2018;13,3
1;Agroindustriales;22;Tealera;Asalariado femenino;%;2018;13
1;Agroindustriales;23;Vitivinícola;Asalariado femenino;%;2018;12,3
1;Agroindustriales;24;Yerba mate;Asalariado femenino;%;2018;17,8
1;Agroindustriales;25;Frutas finas;Asalariado femenino;%;2018;11,7
1;Agroindustriales;26;Cebada;Asalariado femenino;%;2018;9,9
1;Agroindustriales;27;Hortícola;Asalariado femenino;%;2018;13,3
1;Agroindustriales;28;Maní;Asalariado femenino;%;2018;6,9
1;Agroindustriales;29;Olivícola;Asalariado femenino;%;2018;11,2
1;Agroindustriales;30;Sorgo;Asalariado femenino;%;2018;7,3
2;Energía y minería;31;Hidrocarburos;Asalariado femenino;%;2018;11,4
2;Energía y minería;32;Minería metalífera;Asalariado femenino;%;2018;16,4
2;Energía y minería;33;Minería no metalífera;Asalariado femenino;%;2018;8,5
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Asalariado femenino;%;2018;11,7
3;Industria manufacturera;35;Automotriz y autopartista;Asalariado femenino;%;2018;9,7
3;Industria manufacturera;36;Construcción;Asalariado femenino;%;2018;7,6
3;Industria manufacturera;37;Medicamentos;Asalariado femenino;%;2018;35,2
3;Industria manufacturera;38;Quimica básica;Asalariado femenino;%;2018;17,5
3;Industria manufacturera;39;Forestal, papel y muebles;Asalariado femenino;%;2018;8,8
3;Industria manufacturera;40;Siderurgia;Asalariado femenino;%;2018;9,9
3;Industria manufacturera;41;Aluminio;Asalariado femenino;%;2018;9,1
3;Industria manufacturera;42;Maquinaria agrícola;Asalariado femenino;%;2018;8,9
3;Industria manufacturera;43;Plástica;Asalariado femenino;%;2018;13,3
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Asalariado femenino;%;2018;25,2
3;Industria manufacturera;45;Agroquímica;Asalariado femenino;%;2018;18,8
3;Industria manufacturera;46;Equipamiento médico;Asalariado femenino;%;2018;30,2
2;Energía y minería;47;Energía eléctrica;Asalariado femenino;%;2018;14,5
3;Industria manufacturera;48;Aparatos de uso doméstico;Asalariado femenino;%;2018;19,6
3;Industria manufacturera;49;Bienes de capital;Asalariado femenino;%;2018;10,7
3;Industria manufacturera;50;Químicos de consumo;Asalariado femenino;%;2018;36,1
3;Industria manufacturera;51;Caucho;Asalariado femenino;%;2018;10,7
3;Industria manufacturera;52;Electrónica;Asalariado femenino;%;2018;24,7
5;Servicios;53;Servicios empresariales;Asalariado femenino;%;2018;35,2
5;Servicios;54;Comercio;Asalariado femenino;%;2018;24,4
5;Servicios;55;Industrias culturales;Asalariado femenino;%;2018;23,2
5;Servicios;56;Investigación y desarrollo;Asalariado femenino;%;2018;52,6
5;Servicios;57;Software y servicios informáticos;Asalariado femenino;%;2018;32,2
5;Servicios;58;Telecomunicaciones;Asalariado femenino;%;2018;30,8
5;Servicios;59;Turismo;Asalariado femenino;%;2018;34,4
5;Servicios;60;Transporte y logística;Asalariado femenino;%;2018;9,2
5;Servicios;61;Salud;Asalariado femenino;%;2018;34,3
5;Servicios;62;Educación;Asalariado femenino;%;2018;70,7
5;Servicios;63;Servicios financieros;Asalariado femenino;%;2018;46,5
;Total Cadenas;;Total Cadenas;Asalariado femenino;%;2018;30,8
;No asignado;99;No asignado;Asalariado femenino;%;2018;28,7
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Asalariado femenino;%;2018;30,2
1;Agroindustriales;1;Algodón textil;Empleo asalariado registrado;puestos;2018;95.090
1;Agroindustriales;2;Apícola;Empleo asalariado registrado;puestos;2018;1.789
1;Agroindustriales;3;Azucarera;Empleo asalariado registrado;puestos;2018;22.901
1;Agroindustriales;4;Avícola;Empleo asalariado registrado;puestos;2018;37.234
1;Agroindustriales;5;Porcina;Empleo asalariado registrado;puestos;2018;34.362
1;Agroindustriales;6;Bovina;Empleo asalariado registrado;puestos;2018;83.069
1;Agroindustriales;7;Arrocera;Empleo asalariado registrado;puestos;2018;9.985
1;Agroindustriales;8;Maicera;Empleo asalariado registrado;puestos;2018;47.865
1;Agroindustriales;9;Triguera;Empleo asalariado registrado;puestos;2018;89.243
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado registrado;puestos;2018;7.600
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado registrado;puestos;2018;8.019
1;Agroindustriales;12;Láctea;Empleo asalariado registrado;puestos;2018;64.588
1;Agroindustriales;13;Legumbres;Empleo asalariado registrado;puestos;2018;13.895
1;Agroindustriales;14;Limón;Empleo asalariado registrado;puestos;2018;7.758
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado registrado;puestos;2018;31.737
1;Agroindustriales;16;Sojera;Empleo asalariado registrado;puestos;2018;104.110
1;Agroindustriales;17;Girasol;Empleo asalariado registrado;puestos;2018;12.536
1;Agroindustriales;18;Caprina;Empleo asalariado registrado;puestos;2018;256
1;Agroindustriales;19;Ovina;Empleo asalariado registrado;puestos;2018;3.389
1;Agroindustriales;20;Pesca;Empleo asalariado registrado;puestos;2018;24.493
1;Agroindustriales;21;Tabacalera;Empleo asalariado registrado;puestos;2018;7.185
1;Agroindustriales;22;Tealera;Empleo asalariado registrado;puestos;2018;765
1;Agroindustriales;23;Vitivinícola;Empleo asalariado registrado;puestos;2018;32.948
1;Agroindustriales;24;Yerba mate;Empleo asalariado registrado;puestos;2018;37.877
1;Agroindustriales;25;Frutas finas;Empleo asalariado registrado;puestos;2018;6.225
1;Agroindustriales;26;Cebada;Empleo asalariado registrado;puestos;2018;13.390
1;Agroindustriales;27;Hortícola;Empleo asalariado registrado;puestos;2018;10.136
1;Agroindustriales;28;Maní;Empleo asalariado registrado;puestos;2018;10.703
1;Agroindustriales;29;Olivícola;Empleo asalariado registrado;puestos;2018;1.935
1;Agroindustriales;30;Sorgo;Empleo asalariado registrado;puestos;2018;891
2;Energía y minería;31;Hidrocarburos;Empleo asalariado registrado;puestos;2018;75.277
2;Energía y minería;32;Minería metalífera;Empleo asalariado registrado;puestos;2018;10.159
2;Energía y minería;33;Minería no metalífera;Empleo asalariado registrado;puestos;2018;48.069
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado registrado;puestos;2018;20.309
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado registrado;puestos;2018;109.251
3;Industria manufacturera;36;Construcción;Empleo asalariado registrado;puestos;2018;561.127
3;Industria manufacturera;37;Medicamentos;Empleo asalariado registrado;puestos;2018;39.577
3;Industria manufacturera;38;Quimica básica;Empleo asalariado registrado;puestos;2018;4.818
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado registrado;puestos;2018;87.910
3;Industria manufacturera;40;Siderurgia;Empleo asalariado registrado;puestos;2018;23.962
3;Industria manufacturera;41;Aluminio;Empleo asalariado registrado;puestos;2018;2.480
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado registrado;puestos;2018;12.435
3;Industria manufacturera;43;Plástica;Empleo asalariado registrado;puestos;2018;55.661
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado registrado;puestos;2018;30.100
3;Industria manufacturera;45;Agroquímica;Empleo asalariado registrado;puestos;2018;9.974
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado registrado;puestos;2018;4.395
2;Energía y minería;47;Energía eléctrica;Empleo asalariado registrado;puestos;2018;64.558
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado registrado;puestos;2018;15.060
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado registrado;puestos;2018;140.271
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado registrado;puestos;2018;18.769
3;Industria manufacturera;51;Caucho;Empleo asalariado registrado;puestos;2018;12.906
3;Industria manufacturera;52;Electrónica;Empleo asalariado registrado;puestos;2018;14.044
5;Servicios;53;Servicios empresariales;Empleo asalariado registrado;puestos;2018;579.142
5;Servicios;54;Comercio;Empleo asalariado registrado;puestos;2018;569.833
5;Servicios;55;Industrias culturales;Empleo asalariado registrado;puestos;2018;60.542
5;Servicios;56;Investigación y desarrollo;Empleo asalariado registrado;puestos;2018;7.058
5;Servicios;57;Software y servicios informáticos;Empleo asalariado registrado;puestos;2018;99.280
5;Servicios;58;Telecomunicaciones;Empleo asalariado registrado;puestos;2018;80.182
5;Servicios;59;Turismo;Empleo asalariado registrado;puestos;2018;311.512
5;Servicios;60;Transporte y logística;Empleo asalariado registrado;puestos;2018;490.452
5;Servicios;61;Salud;Empleo asalariado registrado;puestos;2018;780.572
5;Servicios;62;Educación;Empleo asalariado registrado;puestos;2018;1.975.897
5;Servicios;63;Servicios financieros;Empleo asalariado registrado;puestos;2018;258.063
;Total Cadenas;;Total Cadenas;Empleo asalariado registrado;puestos;2018;7.395.619
;No asignado;99;No asignado;Empleo asalariado registrado;puestos;2018;1.789.878
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo asalariado registrado;puestos;2018;9.185.497
1;Agroindustriales;1;Algodón textil;Empleo asalariado registrado;%;2018;1
1;Agroindustriales;2;Apícola;Empleo asalariado registrado;%;2018;0
1;Agroindustriales;3;Azucarera;Empleo asalariado registrado;%;2018;0,2
1;Agroindustriales;4;Avícola;Empleo asalariado registrado;%;2018;0,4
1;Agroindustriales;5;Porcina;Empleo asalariado registrado;%;2018;0,4
1;Agroindustriales;6;Bovina;Empleo asalariado registrado;%;2018;0,9
1;Agroindustriales;7;Arrocera;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;8;Maicera;Empleo asalariado registrado;%;2018;0,5
1;Agroindustriales;9;Triguera;Empleo asalariado registrado;%;2018;1
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;12;Láctea;Empleo asalariado registrado;%;2018;0,7
1;Agroindustriales;13;Legumbres;Empleo asalariado registrado;%;2018;0,2
1;Agroindustriales;14;Limón;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado registrado;%;2018;0,3
1;Agroindustriales;16;Sojera;Empleo asalariado registrado;%;2018;1,1
1;Agroindustriales;17;Girasol;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;18;Caprina;Empleo asalariado registrado;%;2018;0
1;Agroindustriales;19;Ovina;Empleo asalariado registrado;%;2018;0
